Lemma-id	Grunnform	Funksjon	Orginalkjelde	Alle normerte	Alle_Paradigme_id	Alternativ kode	Kjelde	Ordklasse	Utdyping av ordklasse
96368	tilgje	lemma	NN_ORDBOK	299	298 298KL 298K1 298K2 299 299KL 299K1 299K2	299	IBM	verb	sterk vokalskifte_E>A>E på_rotvokal J-bortfall pres_RK_0
96368	tilgje	lemma	NN_ORDBOK	299	298 298KL 298K1 298K2 299 299KL 299K1 299K2	299	IBM	verb	sterk vokalskifte_E>A>E på_rotvokal J-bortfall pres_RK_0
96368	tilgje	lemma	NN_ORDBOK	299	298 298KL 298K1 298K2 299 299KL 299K1 299K2	299	IBM	verb	sterk vokalskifte_E>A>E på_rotvokal J-bortfall pres_RK_0
96368	tilgje	lemma	NN_ORDBOK	299	298 298KL 298K1 298K2 299 299KL 299K1 299K2	299	IBM	verb	sterk vokalskifte_E>A>E på_rotvokal J-bortfall pres_RK_0
96368	tilgje	lemma	NN_ORDBOK	299	298 298KL 298K1 298K2 299 299KL 299K1 299K2	299	IBM	verb	sterk vokalskifte_E>A>E på_rotvokal J-bortfall pres_RK_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
96369	tilgjeve	lemma	NN_ORDBOK	301	300 300KL 300K1 300K2 301 301KL 301K1 301K2	300	IBM	verb	sterk vokalskifte_E>A>E J-bortfall pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
114820	åtake	lemma	NN_ORDBOK	327	326 326KL 326K1 326K2 327 327KL 327K1 327K2 329 329K1	327	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
14864	drage	lemma	NN_ORDBOK	343	342 342KL 342K1 342K2 343 343KL 343K1 343K2	342	IBM	verb	sterk vokalskifte_A>O>E pres_0
50287	korsfeste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak på_T pres_AR/ER pret_A/E
50287	korsfeste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak på_T pres_AR/ER pret_A/E
50287	korsfeste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak på_T pres_AR/ER pret_A/E
50287	korsfeste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak på_T pres_AR/ER pret_A/E
50287	korsfeste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak pret_A
50287	korsfeste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak pret_A
50287	korsfeste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak pret_A
61286	miste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak på_T pres_AR/ER pret_A/E
61286	miste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak på_T pres_AR/ER pret_A/E
61286	miste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak på_T pres_AR/ER pret_A/E
61286	miste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak på_T pres_AR/ER pret_A/E
61286	miste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak pret_A
61286	miste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak pret_A
61286	miste	lemma	NN_ORDBOK	001 393 393T	001 001K1 393 393K1 393T	393	IBM	verb	svak pret_A
8449	bløde	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_D/T
8449	bløde	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_D/T
8449	bløde	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_D/T
8449	bløde	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_T
8449	bløde	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_T
8449	bløde	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_T
15416	dryge	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_D/T
15416	dryge	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_D/T
15416	dryge	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_D/T
15416	dryge	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_T
15416	dryge	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_T
15416	dryge	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_T
92407	svade	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_D/T
92407	svade	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_D/T
92407	svade	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_D/T
92407	svade	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_T
92407	svade	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_T
92407	svade	lemma	NN_ORDBOK	015 030	015 015K1 030 030K1	397	IBM	verb	svak pret_DE perf_T
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
36122	heimfalle	lemma	NN_ORDBOK	400	399 399KL 399K1 399K2 400 400KL 400K1 400K2	399	IBM	verb	sterk vokalskifte_A>A>A dobbeltkons_like forenkl pres_0 pret_0
100845	turrsymje	lemma	NN_ORDBOK	405	405 405K1 420 420K1	405	IBM	verb	sterk vokalskifte_Y>U>U J-bortfall pres_0 pret_DE perf_T
100845	turrsymje	lemma	NN_ORDBOK	405	405 405K1 420 420K1	405	IBM	verb	sterk vokalskifte_Y>U>U J-bortfall pres_0 pret_DE perf_T
100845	turrsymje	lemma	NN_ORDBOK	405	405 405K1 420 420K1	405	IBM	verb	sterk vokalskifte_Y>U>U J-bortfall pres_0 pret_DE perf_T
100845	turrsymje	lemma	NN_ORDBOK	405	405 405K1 420 420K1	405	IBM	verb	sterk vokalskifte_Y>U>U J-bortfall pres_0 pret_DE perf_T
100845	turrsymje	lemma	NN_ORDBOK	405	405 405K1 420 420K1	405	IBM	verb	sterk vokalskifte_Y>U>U J-bortfall pres_0 pret_DE perf_T
100845	turrsymje	lemma	NN_ORDBOK	405	405 405K1 420 420K1	405	IBM	verb	sterk vokalskifte_Y>U>U J-bortfall pres_0 pret_DE perf_T
100845	turrsymje	lemma	NN_ORDBOK	405	405 405K1 420 420K1	405	IBM	verb	sterk vokalskifte_Y>U>U J-bortfall pres_0 pret_DE perf_T
74360	rengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_s
74360	rengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_s
74360	rengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_s
74360	rengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_s
74360	rengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_st svak på_D pret_D
74360	rengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_st svak pret_TE
74360	rengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_st svak pret_TE
76254	rømast	lemma	NN_ORDBOK		43R 43S 434 438	438	IBM	verb	på_s
76254	rømast	lemma	NN_ORDBOK		43R 43S 434 438	438	IBM	verb	på_s
76254	rømast	lemma	NN_ORDBOK		43R 43S 434 438	438	IBM	verb	på_s
76254	rømast	lemma	NN_ORDBOK		43R 43S 434 438	438	IBM	verb	på_s
76254	rømast	lemma	NN_ORDBOK		43R 43S 434 438	438	IBM	verb	på_st svak på_D pret_D
76254	rømast	lemma	NN_ORDBOK		43R 43S 434 438	438	IBM	verb	på_st svak på_D pret_D
76254	rømast	lemma	NN_ORDBOK		43R 43S 434 438	438	IBM	verb	på_st svak pret_TE
76254	rømast	lemma	NN_ORDBOK		43R 43S 434 438	438	IBM	verb	på_st svak pret_TE
112336	vrengast	lemma	NN_ORDBOK	434	43R 43S 434 438	438	IBM	verb	på_s
112336	vrengast	lemma	NN_ORDBOK	434	43R 43S 434 438	438	IBM	verb	på_s
112336	vrengast	lemma	NN_ORDBOK	434	43R 43S 434 438	438	IBM	verb	på_s
112336	vrengast	lemma	NN_ORDBOK	434	43R 43S 434 438	438	IBM	verb	på_s
112336	vrengast	lemma	NN_ORDBOK	434	43R 43S 434 438	438	IBM	verb	på_st svak på_D pret_D
112336	vrengast	lemma	NN_ORDBOK	434	43R 43S 434 438	438	IBM	verb	på_st svak på_D pret_D
112336	vrengast	lemma	NN_ORDBOK	434	43R 43S 434 438	438	IBM	verb	på_st svak pret_TE
112336	vrengast	lemma	NN_ORDBOK	434	43R 43S 434 438	438	IBM	verb	på_st svak pret_TE
76101	ryggast	lemma	NN_ORDBOK		43P 440	441	IBM	verb	på_st svak forenkl pret_D
76101	ryggast	lemma	NN_ORDBOK		43P 440	441	IBM	verb	på_st svak forenkl pret_D
76101	ryggast	lemma	NN_ORDBOK		43P 440	441	IBM	verb	på_s
76101	ryggast	lemma	NN_ORDBOK		43P 440	441	IBM	verb	på_s
116830	som	lemma	NN_ORDBOK	498	498	498	IBM	det kvant	
116452	mang	lemma	NN_ORDBOK	486	486	499	IBM	det kvant	
20722	fenge	lemma	NN_ORDBOK	015	015 037 037K1	039	IBM	verb	svak pret_TE
20722	fenge	lemma	NN_ORDBOK	015	015 037 037K1	039	IBM	verb	svak pret_TE
20722	fenge	lemma	NN_ORDBOK	015	015 037 037K1	039	IBM	verb	svak pret_TE
20722	fenge	lemma	NN_ORDBOK	015	015 037 037K1	039	IBM	verb	svak pret_TE
20722	fenge	lemma	NN_ORDBOK	015	015 037 037K1	039	IBM	verb	svak pret_DE perf_T
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	221	IBM	verb	svak forenkl pret_TE
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	221	IBM	verb	svak forenkl pret_TE
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	221	IBM	verb	svak forenkl pret_TE
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	221	IBM	verb	svak forenkl pret_TE
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	Vs	NN_ORDBOK	verb	svak forenkl pret_TE
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	Vs	NN_ORDBOK	verb	svak forenkl pret_TE
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	Vs	NN_ORDBOK	verb	svak forenkl pret_TE
47210	klekke	lemma	NN_ORDBOK	041	041 041K1	Vs	NN_ORDBOK	verb	svak forenkl pret_TE
53286	kyrke	lemma	NN_ORDBOK	037	037 037K1	039	IBM	verb	svak pret_TE
53286	kyrke	lemma	NN_ORDBOK	037	037 037K1	039	IBM	verb	svak pret_TE
53286	kyrke	lemma	NN_ORDBOK	037	037 037K1	039	IBM	verb	svak pret_TE
53286	kyrke	lemma	NN_ORDBOK	037	037 037K1	039	IBM	verb	svak pret_TE
54993	lengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_s
54993	lengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_s
54993	lengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_s
54993	lengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_s
54993	lengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_st svak på_D pret_D
54993	lengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_st svak pret_TE
54993	lengast	lemma	NN_ORDBOK	438	43R 43S 434 438	438	IBM	verb	på_st svak pret_TE
65321	nykke	lemma	NN_ORDBOK	041	037 037K1 041	037	IBM	verb	svak forenkl pret_TE
65321	nykke	lemma	NN_ORDBOK	041	037 037K1 041	037	IBM	verb	svak pret_TE
65321	nykke	lemma	NN_ORDBOK	041	037 037K1 041	037	IBM	verb	svak pret_TE
65321	nykke	lemma	NN_ORDBOK	041	037 037K1 041	037	IBM	verb	svak pret_TE
65321	nykke	lemma	NN_ORDBOK	041	037 037K1 041	037	IBM	verb	svak pret_TE
65870	nøste	lemma	NN_ORDBOK	001	001 001K1	003	IBM	verb	svak pret_A
65870	nøste	lemma	NN_ORDBOK	001	001 001K1	003	IBM	verb	svak pret_A
65870	nøste	lemma	NN_ORDBOK	001	001 001K1	003	IBM	verb	svak pret_A
65870	nøste	lemma	NN_ORDBOK	001	001 001K1	003	IBM	verb	svak pret_A
75066	rike	lemma	NN_ORDBOK	037	037 037K1	V04d	NN_ORDBOK	verb	svak pret_TE
75066	rike	lemma	NN_ORDBOK	037	037 037K1	V04d	NN_ORDBOK	verb	svak pret_TE
75066	rike	lemma	NN_ORDBOK	037	037 037K1	V04d	NN_ORDBOK	verb	svak pret_TE
75066	rike	lemma	NN_ORDBOK	037	037 037K1	V04d	NN_ORDBOK	verb	svak pret_TE
86812	snike	lemma	NN_ORDBOK	037	037 037K1	039	IBM	verb	svak pret_TE
86812	snike	lemma	NN_ORDBOK	037	037 037K1	039	IBM	verb	svak pret_TE
86812	snike	lemma	NN_ORDBOK	037	037 037K1	039	IBM	verb	svak pret_TE
86812	snike	lemma	NN_ORDBOK	037	037 037K1	039	IBM	verb	svak pret_TE
86812	snike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
86812	snike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
86812	snike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
86812	snike	lemma	NN_ORDBOK	037	037 037K1	V04	NN_ORDBOK	verb	svak pret_TE
88716	sprekke	lemma	NN_ORDBOK	041	041 041K1	043	IBM	verb	svak forenkl pret_TE
88716	sprekke	lemma	NN_ORDBOK	041	041 041K1	043	IBM	verb	svak forenkl pret_TE
88716	sprekke	lemma	NN_ORDBOK	041	041 041K1	043	IBM	verb	svak forenkl pret_TE
88716	sprekke	lemma	NN_ORDBOK	041	041 041K1	043	IBM	verb	svak forenkl pret_TE
88716	sprekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
88716	sprekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
88716	sprekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
88716	sprekke	lemma	NN_ORDBOK	041	041 041K1	V04d	NN_ORDBOK	verb	svak forenkl pret_TE
91532	styrdne	lemma	NN_ORDBOK		001 001K1	003	IBM	verb	svak pret_A
91532	styrdne	lemma	NN_ORDBOK		001 001K1	003	IBM	verb	svak pret_A
91532	styrdne	lemma	NN_ORDBOK		001 001K1	003	IBM	verb	svak pret_A
91532	styrdne	lemma	NN_ORDBOK		001 001K1	003	IBM	verb	svak pret_A
102924	uge	lemma	NN_ORDBOK	001	001 001K1	001	IBM	verb	svak pret_A
102924	uge	lemma	NN_ORDBOK	001	001 001K1	001	IBM	verb	svak pret_A
102924	uge	lemma	NN_ORDBOK	001	001 001K1	001	IBM	verb	svak pret_A
108802	vekke	lemma	NN_ORDBOK	041	041 041K1	041	IBM	verb	svak forenkl pret_TE
108802	vekke	lemma	NN_ORDBOK	041	041 041K1	041	IBM	verb	svak forenkl pret_TE
108802	vekke	lemma	NN_ORDBOK	041	041 041K1	041	IBM	verb	svak forenkl pret_TE
108802	vekke	lemma	NN_ORDBOK	041	041 041K1	041	IBM	verb	svak forenkl pret_TE
20172	fatt	lemma	NN_ORDBOK	511	511	512	IBM	adj	nøyt_0 u_gradbøy
41125	inklusiv	lemma	NN_ORDBOK	510	510	512	IBM	adj	nøyt_0
28652	fått	lemma	NN_ORDBOK	511	511 532 533	537	IBM	adj	02_0/E nøyt_0/TT
28652	fått	lemma	NN_ORDBOK	511	511 532 533	537	IBM	adj	ubøy
28652	fått	lemma	NN_ORDBOK	511	511 532 533	537	IBM	adj	nøyt_0 u_gradbøy
28651	fådd	lemma	NN_ORDBOK		593	593	IBM	adj	på_DD bare_positiv nøyt_--TT
28651	fådd	lemma	NN_ORDBOK		593	593	IBM	adj	på_DD bare_positiv nøyt_--TT
28654	fådd	lemma	NN_ORDBOK	593	593	593	IBM	adj	på_DD bare_positiv nøyt_--TT
18254	ende	lemma	NN_ORDBOK	532	532 533	635	IBM	adj	02_0/E nøyt_0/TT
18254	ende	lemma	NN_ORDBOK	532	532 533	635	IBM	adj	ubøy
20173	fatt	lemma	NN_ORDBOK	532	532 533	635	IBM	adj	02_0/E nøyt_0/TT
20173	fatt	lemma	NN_ORDBOK	532	532 533	635	IBM	adj	ubøy
22744	fleire	lemma	NN_ORDBOK	532	532 533	635	IBM	adj	02_0/E nøyt_0/TT
